motion_a,motion_b,dtw_deg,aligned_deg,same_genre
gKR_sBM_cAll_d28_mKR2_ch08,gLH_sBM_cAll_d17_mLH4_ch09,26.951,30.7779,False
gJB_sBM_cAll_d09_mJB4_ch02,gLH_sBM_cAll_d16_mLH0_ch01,26.9511,31.8233,False
gBR_sBM_cAll_d06_mBR5_ch02,gJB_sBM_cAll_d07_mJB2_ch01,26.9511,31.5519,False
gJB_sBM_cAll_d09_mJB5_ch01,gMH_sBM_cAll_d23_mMH5_ch02,26.9514,30.5991,False
gJS_sBM_cAll_d01_mJS2_ch01,gPO_sBM_cAll_d10_mPO1_ch05,26.9516,29.7324,False
gJB_sBM_cAll_d07_mJB1_ch01,gLH_sBM_cAll_d18_mLH4_ch10,26.952,31.4518,False
gLH_sBM_cAll_d17_mLH0_ch02,gLO_sBM_cAll_d14_mLO0_ch02,26.9521,32.1916,False
gKR_sBM_cAll_d29_mKR5_ch01,gPO_sBM_cAll_d10_mPO1_ch01,26.9523,30.9086,False
gPO_sBM_cAll_d10_mPO1_ch05,gWA_sBM_cAll_d25_mWA0_ch09,26.9523,30.8991,False
gLO_sBM_cAll_d15_mLO2_ch08,gWA_sBM_cAll_d25_mWA0_ch06,26.9528,32.5898,False
gLH_sBM_cAll_d17_mLH5_ch01,gPO_sBM_cAll_d11_mPO1_ch04,26.9529,29.6418,False
gJS_sBM_cAll_d01_mJS3_ch05,gPO_sBM_cAll_d10_mPO1_ch09,26.9532,29.3084,False
gHO_sFM_cAll_d19_mHO5_ch06,gJB_sBM_cAll_d08_mJB5_ch02,26.9533,32.3783,False
gLH_sBM_cAll_d16_mLH2_ch02,gMH_sBM_cAll_d24_mMH3_ch02,26.9539,31.6712,False
gMH_sBM_cAll_d22_mMH3_ch03,gMH_sBM_cAll_d23_mMH4_ch01,26.9547,31.003,True
gJB_sBM_cAll_d08_mJB0_ch01,gPO_sBM_cAll_d11_mPO1_ch03,26.9548,30.7769,False
gLO_sBM_cAll_d15_mLO3_ch01,gWA_sBM_cAll_d25_mWA0_ch04,26.9555,29.7502,False
gBR_sBM_cAll_d06_mBR5_ch02,gHO_sBM_cAll_d20_mHO1_ch02,26.9558,29.8881,False
gKR_sBM_cAll_d30_mKR2_ch06,gLO_sFM_cAll_d14_mLO2_ch10,26.9559,28.961,False
gBR_sBM_cAll_d05_mBR5_ch02,gPO_sBM_cAll_d10_mPO1_ch02,26.9559,31.7828,False
gJS_sBM_cAll_d03_mJS2_ch01,gPO_sBM_cAll_d12_mPO2_ch01,26.956,31.582,False
gBR_sBM_cAll_d04_mBR0_ch04,gLH_sBM_cAll_d17_mLH4_ch10,26.956,29.2839,False
gBR_sBM_cAll_d04_mBR2_ch02,gHO_sBM_cAll_d21_mHO3_ch01,26.9566,30.5188,False
gKR_sBM_cAll_d28_mKR3_ch02,gPO_sBM_cAll_d10_mPO2_ch02,26.957,29.3483,False
gBR_sBM_cAll_d06_mBR4_ch01,gMH_sBM_cAll_d22_mMH2_ch02,26.957,44.593,False
gLH_sBM_cAll_d17_mLH5_ch02,gWA_sBM_cAll_d25_mWA0_ch09,26.9574,34.5902,False
gLO_sBM_cAll_d15_mLO3_ch01,gWA_sBM_cAll_d25_mWA0_ch10,26.9577,28.3591,False
gLO_sBM_cAll_d15_mLO2_ch01,gMH_sBM_cAll_d22_mMH3_ch10,26.9579,30.0531,False
gLO_sBM_cAll_d15_mLO2_ch08,gPO_sBM_cAll_d12_mPO4_ch02,26.9582,32.2987,False
gKR_sBM_cAll_d28_mKR2_ch02,gMH_sBM_cAll_d22_mMH2_ch01,26.9584,30.2956,False
gHO_sFM_cAll_d19_mHO5_ch06,gLO_sBM_cAll_d13_mLO2_ch04,26.9584,29.5722,False
gHO_sBM_cAll_d21_mHO5_ch09,gLO_sFM_cAll_d15_mLO2_ch17,26.9585,30.6869,False
gJB_sBM_cAll_d08_mJB4_ch02,gLO_sBM_cAll_d14_mLO1_ch01,26.9586,30.6101,False
gLH_sBM_cAll_d18_mLH4_ch03,gWA_sBM_cAll_d25_mWA0_ch05,26.9592,32.8398,False
gKR_sBM_cAll_d30_mKR2_ch05,gPO_sBM_cAll_d10_mPO0_ch02,26.9597,35.7934,False
gBR_sBM_cAll_d04_mBR0_ch03,gLO_sBM_cAll_d14_mLO1_ch01,26.9598,30.7952,False
gKR_sBM_cAll_d30_mKR3_ch02,gLH_sBM_cAll_d18_mLH4_ch10,26.9599,30.3752,False
gJB_sBM_cAll_d08_mJB1_ch02,gLH_sBM_cAll_d16_mLH0_ch02,26.96,30.9714,False
gHO_sBM_cAll_d21_mHO5_ch07,gLO_sBM_cAll_d13_mLO2_ch07,26.9603,32.0772,False
gKR_sBM_cAll_d30_mKR2_ch07,gMH_sBM_cAll_d24_mMH3_ch08,26.9605,31.415,False
gLH_sBM_cAll_d18_mLH4_ch04,gLH_sBM_cAll_d18_mLH5_ch01,26.9607,30.487,True
gJS_sBM_cAll_d02_mJS1_ch02,gLO_sBM_cAll_d15_mLO2_ch05,26.961,27.1016,False
gLH_sBM_cAll_d17_mLH4_ch02,gWA_sBM_cAll_d25_mWA0_ch07,26.9613,33.4056,False
gPO_sBM_cAll_d12_mPO5_ch01,gWA_sBM_cAll_d25_mWA0_ch10,26.9614,34.3812,False
gMH_sFM_cAll_d22_mMH3_ch04,gPO_sBM_cAll_d11_mPO5_ch01,26.9615,31.648,False
gLH_sBM_cAll_d18_mLH3_ch02,gLO_sBM_cAll_d13_mLO2_ch04,26.9618,30.396,False
gLH_sBM_cAll_d18_mLH4_ch04,gLO_sBM_cAll_d15_mLO2_ch08,26.9619,30.1423,False
gHO_sBM_cAll_d20_mHO5_ch03,gKR_sBM_cAll_d30_mKR3_ch02,26.9622,30.229,False
gLO_sBM_cAll_d13_mLO2_ch04,gWA_sBM_cAll_d26_mWA0_ch05,26.9623,27.8765,False
gBR_sBM_cAll_d05_mBR4_ch01,gJS_sBM_cAll_d03_mJS5_ch02,26.9625,26.9625,False
gJB_sBM_cAll_d08_mJB5_ch01,gLO_sBM_cAll_d13_mLO3_ch02,26.9626,29.8331,False
gJB_sBM_cAll_d08_mJB5_ch06,gJS_sBM_cAll_d02_mJS5_ch02,26.9632,27.8312,False
gBR_sBM_cAll_d05_mBR0_ch04,gHO_sBM_cAll_d21_mHO4_ch02,26.9633,31.2905,False
gJB_sBM_cAll_d08_mJB5_ch01,gWA_sBM_cAll_d26_mWA0_ch06,26.9633,30.5811,False
gBR_sBM_cAll_d06_mBR2_ch01,gPO_sFM_cAll_d12_mPO1_ch16,26.9641,33.2292,False
gJB_sBM_cAll_d08_mJB4_ch01,gLH_sBM_cAll_d18_mLH4_ch07,26.9642,31.9523,False
gHO_sBM_cAll_d19_mHO1_ch02,gLH_sBM_cAll_d18_mLH5_ch01,26.9644,31.5722,False
gLO_sBM_cAll_d15_mLO2_ch04,gMH_sBM_cAll_d24_mMH3_ch02,26.9644,30.9876,False
gJB_sBM_cAll_d07_mJB0_ch01,gLH_sBM_cAll_d18_mLH4_ch02,26.965,29.1675,False
gHO_sBM_cAll_d19_mHO3_ch02,gWA_sBM_cAll_d25_mWA0_ch04,26.9651,31.8928,False
gMH_sBM_cAll_d24_mMH3_ch08,gPO_sBM_cAll_d10_mPO1_ch05,26.9653,28.2684,False
gJB_sBM_cAll_d08_mJB5_ch06,gPO_sBM_cAll_d10_mPO1_ch06,26.9654,32.402,False
gBR_sBM_cAll_d04_mBR0_ch04,gLH_sBM_cAll_d18_mLH3_ch02,26.9655,33.1163,False
gMH_sFM_cAll_d24_mMH3_ch18,gPO_sBM_cAll_d11_mPO1_ch10,26.9657,30.5262,False
gJB_sBM_cAll_d08_mJB5_ch02,gPO_sBM_cAll_d12_mPO2_ch01,26.966,32.0229,False
gJS_sBM_cAll_d03_mJS2_ch02,gMH_sBM_cAll_d23_mMH4_ch02,26.9663,27.1128,False
gJS_sBM_cAll_d01_mJS3_ch07,gJS_sBM_cAll_d03_mJS3_ch04,26.9667,27.7791,True
gJB_sBM_cAll_d09_mJB4_ch01,gPO_sBM_cAll_d10_mPO1_ch01,26.9667,29.5266,False
gKR_sBM_cAll_d30_mKR2_ch07,gMH_sBM_cAll_d23_mMH4_ch02,26.9669,32.9528,False
gBR_sBM_cAll_d05_mBR0_ch03,gHO_sBM_cAll_d21_mHO2_ch01,26.9675,29.6478,False
gJS_sBM_cAll_d01_mJS3_ch09,gPO_sBM_cAll_d10_mPO1_ch01,26.9676,29.8164,False
gBR_sBM_cAll_d05_mBR5_ch01,gJB_sBM_cAll_d08_mJB0_ch01,26.9679,32.6954,False
gBR_sBM_cAll_d05_mBR0_ch02,gPO_sBM_cAll_d11_mPO1_ch08,26.968,30.9517,False
gMH_sBM_cAll_d23_mMH1_ch02,gPO_sBM_cAll_d12_mPO2_ch02,26.968,31.5973,False
gJB_sBM_cAll_d08_mJB1_ch02,gPO_sBM_cAll_d10_mPO3_ch01,26.9685,32.9413,False
gJS_sBM_cAll_d01_mJS3_ch06,gJS_sBM_cAll_d03_mJS3_ch01,26.9688,32.7058,True
gKR_sBM_cAll_d28_mKR2_ch09,gLH_sBM_cAll_d17_mLH4_ch06,26.9692,32.8677,False
gHO_sBM_cAll_d21_mHO5_ch02,gJS_sBM_cAll_d03_mJS5_ch02,26.9693,26.9693,False
gBR_sBM_cAll_d05_mBR4_ch01,gJB_sBM_cAll_d08_mJB5_ch04,26.9693,33.8492,False
gHO_sFM_cAll_d19_mHO5_ch06,gKR_sBM_cAll_d30_mKR3_ch02,26.9696,32.1581,False
gJS_sBM_cAll_d03_mJS2_ch01,gPO_sFM_cAll_d11_mPO1_ch09,26.9701,34.4625,False
gKR_sBM_cAll_d30_mKR3_ch01,gLO_sFM_cAll_d13_mLO2_ch03,26.9705,31.5008,False
gKR_sBM_cAll_d28_mKR1_ch01,gLO_sBM_cAll_d14_mLO4_ch02,26.9709,28.6594,False
gBR_sBM_cAll_d04_mBR1_ch02,gPO_sBM_cAll_d10_mPO1_ch06,26.9711,29.3195,False
gHO_sBM_cAll_d21_mHO5_ch10,gMH_sBM_cAll_d24_mMH4_ch01,26.9712,30.7177,False
gJB_sBM_cAll_d07_mJB2_ch01,gMH_sBM_cAll_d24_mMH3_ch06,26.9716,28.0333,False
gKR_sBM_cAll_d29_mKR5_ch02,gLO_sFM_cAll_d14_mLO2_ch10,26.9717,28.9645,False
gJB_sBM_cAll_d08_mJB4_ch01,gLH_sBM_cAll_d16_mLH1_ch01,26.9718,31.0652,False
gBR_sBM_cAll_d05_mBR0_ch04,gLO_sBM_cAll_d14_mLO4_ch01,26.9723,33.3801,False
gLH_sBM_cAll_d17_mLH4_ch07,gLO_sBM_cAll_d13_mLO2_ch03,26.9724,32.9653,False
gJB_sBM_cAll_d09_mJB3_ch01,gLO_sBM_cAll_d13_mLO0_ch02,26.9726,30.6148,False
gBR_sBM_cAll_d06_mBR5_ch02,gWA_sBM_cAll_d26_mWA0_ch06,26.9727,31.7447,False
gJS_sBM_cAll_d03_mJS2_ch02,gMH_sBM_cAll_d23_mMH5_ch02,26.9732,26.9732,False
gMH_sFM_cAll_d22_mMH3_ch04,gPO_sBM_cAll_d11_mPO0_ch01,26.9733,33.5482,False
gLH_sBM_cAll_d17_mLH1_ch01,gLO_sBM_cAll_d13_mLO0_ch01,26.9735,29.027,False
gJS_sBM_cAll_d03_mJS5_ch01,gPO_sBM_cAll_d11_mPO0_ch01,26.9739,29.3143,False
gBR_sBM_cAll_d06_mBR2_ch01,gBR_sBM_cAll_d06_mBR2_ch02,26.9741,28.6482,True
gKR_sBM_cAll_d29_mKR4_ch02,gLH_sBM_cAll_d17_mLH1_ch01,26.9742,29.8461,False
gJS_sBM_cAll_d03_mJS3_ch07,gPO_sFM_cAll_d12_mPO1_ch16,26.9742,31.169,False
gJB_sBM_cAll_d08_mJB0_ch01,gPO_sBM_cAll_d10_mPO1_ch10,26.9744,27.7519,False
gLO_sBM_cAll_d14_mLO5_ch02,gPO_sBM_cAll_d12_mPO3_ch02,26.9747,32.638,False
gBR_sBM_cAll_d06_mBR2_ch01,gLO_sBM_cAll_d13_mLO0_ch02,26.9748,29.5979,False
gBR_sBM_cAll_d04_mBR0_ch06,gPO_sBM_cAll_d12_mPO5_ch01,26.975,34.031,False
gHO_sFM_cAll_d21_mHO5_ch20,gLH_sBM_cAll_d16_mLH1_ch02,26.9751,31.1243,False
gLO_sBM_cAll_d14_mLO5_ch01,gPO_sBM_cAll_d12_mPO5_ch01,26.9755,30.8151,False
gMH_sBM_cAll_d23_mMH1_ch02,gPO_sBM_cAll_d11_mPO1_ch07,26.9756,32.3672,False
gKR_sBM_cAll_d28_mKR2_ch05,gPO_sBM_cAll_d12_mPO2_ch02,26.9756,29.8065,False
gJB_sBM_cAll_d07_mJB1_ch01,gPO_sBM_cAll_d11_mPO1_ch08,26.9756,27.2668,False
gBR_sBM_cAll_d04_mBR0_ch03,gLO_sBM_cAll_d15_mLO5_ch01,26.9756,29.3402,False
gKR_sBM_cAll_d30_mKR4_ch02,gLH_sBM_cAll_d17_mLH0_ch02,26.9758,29.3463,False
gJB_sBM_cAll_d09_mJB5_ch02,gLH_sBM_cAll_d17_mLH1_ch02,26.9758,31.7501,False
gKR_sBM_cAll_d30_mKR3_ch02,gWA_sBM_cAll_d26_mWA0_ch06,26.9763,35.1778,False
gBR_sBM_cAll_d04_mBR0_ch04,gLH_sBM_cAll_d18_mLH4_ch08,26.9768,34.3806,False
gJS_sBM_cAll_d03_mJS3_ch06,gLH_sBM_cAll_d16_mLH1_ch02,26.9769,31.6226,False
gBR_sBM_cAll_d04_mBR0_ch03,gLH_sBM_cAll_d18_mLH4_ch06,26.9773,34.0856,False
gKR_sBM_cAll_d28_mKR3_ch02,gPO_sBM_cAll_d10_mPO0_ch02,26.9777,28.8889,False
gJS_sBM_cAll_d03_mJS4_ch02,gMH_sBM_cAll_d23_mMH5_ch02,26.9778,27.1297,False
gKR_sBM_cAll_d29_mKR4_ch02,gKR_sBM_cAll_d30_mKR2_ch07,26.978,30.4156,True
gJB_sBM_cAll_d08_mJB4_ch01,gWA_sBM_cAll_d25_mWA0_ch07,26.978,35.4469,False
gHO_sBM_cAll_d21_mHO5_ch05,gJB_sBM_cAll_d07_mJB2_ch01,26.9789,27.4067,False
gLH_sBM_cAll_d16_mLH3_ch02,gPO_sBM_cAll_d11_mPO1_ch04,26.9789,33.4583,False
gHO_sBM_cAll_d20_mHO5_ch05,gLO_sBM_cAll_d15_mLO3_ch02,26.9789,27.9887,False
gHO_sBM_cAll_d20_mHO5_ch02,gWA_sBM_cAll_d25_mWA0_ch05,26.979,31.4471,False
gJS_sBM_cAll_d02_mJS1_ch01,gPO_sBM_cAll_d11_mPO5_ch02,26.9792,32.457,False
gLO_sBM_cAll_d13_mLO2_ch05,gMH_sBM_cAll_d23_mMH5_ch01,26.9793,29.0194,False
gKR_sBM_cAll_d29_mKR0_ch02,gLO_sBM_cAll_d14_mLO0_ch01,26.9793,29.0627,False
gLO_sBM_cAll_d15_mLO5_ch01,gMH_sFM_cAll_d24_mMH3_ch18,26.9794,28.9766,False
gBR_sBM_cAll_d04_mBR2_ch01,gPO_sBM_cAll_d11_mPO1_ch10,26.9798,32.9696,False
gBR_sBM_cAll_d04_mBR0_ch04,gLO_sBM_cAll_d13_mLO2_ch06,26.9799,35.1594,False
gLH_sBM_cAll_d18_mLH5_ch02,gPO_sFM_cAll_d11_mPO1_ch09,26.98,33.8678,False
gBR_sBM_cAll_d06_mBR3_ch02,gKR_sBM_cAll_d28_mKR2_ch05,26.98,30.1133,False
gBR_sBM_cAll_d04_mBR0_ch02,gLH_sBM_cAll_d18_mLH4_ch03,26.9801,30.3435,False
gJB_sBM_cAll_d09_mJB3_ch02,gWA_sBM_cAll_d25_mWA0_ch10,26.9807,31.0429,False
gKR_sBM_cAll_d28_mKR3_ch02,gKR_sBM_cAll_d30_mKR4_ch02,26.9807,35.2243,True
gJS_sBM_cAll_d03_mJS5_ch01,gPO_sBM_cAll_d10_mPO1_ch10,26.981,34.5693,False
gKR_sBM_cAll_d30_mKR3_ch01,gPO_sBM_cAll_d12_mPO2_ch01,26.9812,36.2555,False
gBR_sBM_cAll_d05_mBR4_ch01,gLO_sBM_cAll_d14_mLO5_ch02,26.9816,30.5777,False
gHO_sBM_cAll_d21_mHO2_ch02,gLO_sBM_cAll_d13_mLO2_ch04,26.9818,26.9818,False
gLH_sFM_cAll_d16_mLH4_ch05,gPO_sBM_cAll_d11_mPO1_ch04,26.9821,30.0356,False
gKR_sBM_cAll_d28_mKR3_ch02,gPO_sBM_cAll_d11_mPO4_ch02,26.9825,27.8176,False
gMH_sBM_cAll_d24_mMH3_ch05,gMH_sBM_cAll_d24_mMH4_ch01,26.9825,30.5605,True
gJS_sBM_cAll_d01_mJS1_ch01,gWA_sBM_cAll_d25_mWA0_ch06,26.9825,35.3865,False
gLH_sBM_cAll_d17_mLH4_ch08,gLO_sBM_cAll_d15_mLO5_ch02,26.9826,26.9826,False
gHO_sFM_cAll_d21_mHO5_ch20,gPO_sBM_cAll_d10_mPO1_ch08,26.9826,30.7291,False
gKR_sBM_cAll_d29_mKR0_ch01,gLH_sBM_cAll_d18_mLH4_ch08,26.9827,35.0555,False
gLH_sBM_cAll_d17_mLH4_ch07,gMH_sBM_cAll_d23_mMH1_ch01,26.9831,32.8197,False
gLO_sBM_cAll_d15_mLO2_ch07,gPO_sBM_cAll_d11_mPO1_ch05,26.9835,30.0645,False
gHO_sBM_cAll_d21_mHO3_ch01,gPO_sBM_cAll_d10_mPO3_ch02,26.9835,31.2813,False
gHO_sBM_cAll_d21_mHO2_ch01,gJB_sBM_cAll_d09_mJB5_ch01,26.9836,29.2263,False
gMH_sBM_cAll_d23_mMH1_ch02,gWA_sBM_cAll_d26_mWA0_ch05,26.9837,31.2463,False
gPO_sBM_cAll_d12_mPO2_ch01,gWA_sBM_cAll_d26_mWA0_ch04,26.9838,34.5289,False
gHO_sBM_cAll_d20_mHO5_ch09,gJS_sBM_cAll_d03_mJS3_ch03,26.9838,30.6945,False
gHO_sBM_cAll_d20_mHO5_ch04,gLH_sFM_cAll_d16_mLH4_ch05,26.9839,30.2496,False
gJB_sBM_cAll_d07_mJB0_ch02,gJB_sBM_cAll_d09_mJB5_ch01,26.984,32.1701,True
gHO_sBM_cAll_d20_mHO5_ch03,gKR_sBM_cAll_d28_mKR3_ch01,26.9842,30.5997,False
gJB_sBM_cAll_d07_mJB0_ch01,gLH_sBM_cAll_d17_mLH1_ch02,26.9845,29.1114,False
gHO_sFM_cAll_d21_mHO5_ch20,gMH_sFM_cAll_d23_mMH3_ch11,26.9846,32.7712,False
gJS_sBM_cAll_d02_mJS1_ch01,gJS_sBM_cAll_d02_mJS5_ch01,26.9846,34.6912,True
gBR_sBM_cAll_d06_mBR5_ch02,gLH_sBM_cAll_d18_mLH4_ch05,26.9848,31.6451,False
gBR_sBM_cAll_d05_mBR5_ch02,gPO_sBM_cAll_d10_mPO1_ch08,26.9849,30.3979,False
gBR_sBM_cAll_d05_mBR0_ch04,gHO_sBM_cAll_d21_mHO5_ch05,26.9857,32.2976,False
gMH_sBM_cAll_d24_mMH3_ch05,gMH_sFM_cAll_d24_mMH3_ch18,26.9861,33.9637,True
gHO_sBM_cAll_d20_mHO0_ch02,gMH_sBM_cAll_d24_mMH3_ch07,26.9861,32.0578,False
gHO_sBM_cAll_d21_mHO5_ch01,gKR_sBM_cAll_d29_mKR4_ch01,26.9863,32.4506,False
gKR_sBM_cAll_d30_mKR3_ch02,gMH_sBM_cAll_d23_mMH4_ch01,26.9868,33.4217,False
gBR_sBM_cAll_d06_mBR5_ch02,gJB_sBM_cAll_d08_mJB4_ch01,26.9876,32.4011,False
gLH_sBM_cAll_d17_mLH4_ch05,gPO_sBM_cAll_d12_mPO4_ch01,26.9876,31.4276,False
gBR_sBM_cAll_d05_mBR0_ch01,gLH_sBM_cAll_d18_mLH4_ch06,26.9878,31.9103,False
gBR_sBM_cAll_d04_mBR2_ch02,gBR_sBM_cAll_d05_mBR0_ch01,26.9879,30.9782,True
gBR_sBM_cAll_d05_mBR5_ch02,gLH_sBM_cAll_d17_mLH0_ch02,26.9879,30.4295,False
gHO_sBM_cAll_d21_mHO5_ch01,gPO_sBM_cAll_d10_mPO1_ch08,26.9881,29.1361,False
gLO_sBM_cAll_d14_mLO4_ch02,gPO_sBM_cAll_d10_mPO1_ch10,26.9882,27.9561,False
gJS_sBM_cAll_d03_mJS5_ch01,gPO_sBM_cAll_d11_mPO1_ch02,26.9884,35.1234,False
gBR_sBM_cAll_d06_mBR3_ch01,gHO_sBM_cAll_d20_mHO5_ch02,26.9886,31.7852,False
gHO_sBM_cAll_d21_mHO2_ch02,gLH_sFM_cAll_d16_mLH4_ch05,26.9886,29.7233,False
gHO_sBM_cAll_d21_mHO2_ch01,gWA_sBM_cAll_d25_mWA0_ch10,26.9887,31.1771,False
gLH_sBM_cAll_d18_mLH2_ch02,gLO_sBM_cAll_d13_mLO2_ch03,26.9887,31.5252,False
gHO_sBM_cAll_d20_mHO5_ch01,gKR_sBM_cAll_d30_mKR3_ch02,26.9889,29.2698,False
gBR_sBM_cAll_d05_mBR5_ch01,gJB_sBM_cAll_d09_mJB4_ch01,26.9892,31.2296,False
gHO_sBM_cAll_d21_mHO5_ch01,gMH_sBM_cAll_d22_mMH1_ch02,26.9893,32.8755,False
gJS_sBM_cAll_d01_mJS1_ch01,gLO_sBM_cAll_d13_mLO2_ch04,26.9895,29.9345,False
gJB_sBM_cAll_d07_mJB0_ch01,gLO_sBM_cAll_d14_mLO1_ch02,26.9896,28.3625,False
gJS_sBM_cAll_d02_mJS1_ch01,gPO_sBM_cAll_d11_mPO1_ch05,26.9898,33.2718,False
gBR_sBM_cAll_d06_mBR2_ch01,gJS_sBM_cAll_d03_mJS5_ch02,26.9899,27.425,False
gJS_sBM_cAll_d03_mJS3_ch03,gPO_sBM_cAll_d11_mPO5_ch02,26.9901,31.6628,False
gJB_sBM_cAll_d07_mJB3_ch02,gLH_sBM_cAll_d17_mLH4_ch06,26.9901,33.4305,False
gMH_sBM_cAll_d24_mMH4_ch01,gPO_sBM_cAll_d10_mPO1_ch03,26.9903,30.2334,False
gJS_sBM_cAll_d03_mJS3_ch06,gWA_sBM_cAll_d26_mWA0_ch06,26.9903,31.6754,False
gBR_sBM_cAll_d06_mBR2_ch01,gHO_sBM_cAll_d21_mHO2_ch01,26.9906,30.8295,False
gHO_sBM_cAll_d20_mHO0_ch02,gKR_sBM_cAll_d28_mKR3_ch01,26.9909,30.3624,False
gLH_sBM_cAll_d17_mLH5_ch01,gPO_sBM_cAll_d10_mPO1_ch07,26.9911,32.2507,False
gKR_sBM_cAll_d28_mKR2_ch07,gPO_sBM_cAll_d12_mPO4_ch02,26.9911,32.8981,False
gLH_sBM_cAll_d17_mLH5_ch01,gWA_sBM_cAll_d26_mWA0_ch05,26.9911,31.2836,False
gJB_sBM_cAll_d08_mJB4_ch01,gPO_sBM_cAll_d11_mPO1_ch08,26.9912,28.5046,False
gKR_sBM_cAll_d30_mKR2_ch01,gWA_sBM_cAll_d25_mWA0_ch06,26.9914,28.6683,False
gJB_sBM_cAll_d07_mJB0_ch01,gLO_sBM_cAll_d14_mLO5_ch02,26.9915,29.1963,False
gJS_sBM_cAll_d03_mJS3_ch08,gPO_sBM_cAll_d12_mPO4_ch01,26.9915,32.6003,False
gBR_sBM_cAll_d04_mBR0_ch03,gLH_sBM_cAll_d17_mLH1_ch02,26.9916,33.2961,False
gBR_sBM_cAll_d06_mBR5_ch02,gLH_sBM_cAll_d17_mLH4_ch04,26.9919,33.2038,False
gLH_sBM_cAll_d16_mLH1_ch01,gMH_sBM_cAll_d24_mMH3_ch07,26.9922,35.215,False
gHO_sBM_cAll_d20_mHO5_ch05,gJS_sBM_cAll_d02_mJS5_ch02,26.9926,26.9926,False
gJS_sBM_cAll_d02_mJS0_ch01,gJS_sBM_cAll_d02_mJS0_ch02,26.9928,29.1108,True
gHO_sBM_cAll_d21_mHO5_ch01,gMH_sBM_cAll_d23_mMH0_ch01,26.9928,29.2245,False
gKR_sBM_cAll_d28_mKR3_ch02,gLO_sFM_cAll_d14_mLO2_ch10,26.9931,29.4854,False
gLH_sBM_cAll_d18_mLH2_ch02,gMH_sFM_cAll_d22_mMH3_ch04,26.9931,33.9037,False
gPO_sFM_cAll_d12_mPO1_ch16,gWA_sBM_cAll_d25_mWA0_ch10,26.9932,32.486,False
gJB_sBM_cAll_d09_mJB4_ch02,gPO_sBM_cAll_d11_mPO1_ch10,26.9933,31.4536,False
gHO_sBM_cAll_d21_mHO5_ch01,gWA_sBM_cAll_d25_mWA0_ch06,26.9943,29.0062,False
gBR_sBM_cAll_d06_mBR3_ch02,gMH_sBM_cAll_d22_mMH3_ch08,26.9944,30.5904,False
gHO_sBM_cAll_d21_mHO5_ch04,gLH_sFM_cAll_d16_mLH4_ch05,26.9945,31.624,False
gHO_sBM_cAll_d20_mHO5_ch07,gMH_sFM_cAll_d23_mMH3_ch11,26.9948,30.9095,False
gKR_sBM_cAll_d28_mKR2_ch08,gPO_sBM_cAll_d10_mPO1_ch04,26.9948,28.5366,False
gLO_sBM_cAll_d13_mLO3_ch01,gLO_sFM_cAll_d15_mLO2_ch17,26.9949,29.9553,True
gJS_sBM_cAll_d03_mJS3_ch03,gLH_sBM_cAll_d17_mLH4_ch10,26.995,31.4889,False
gJB_sBM_cAll_d08_mJB5_ch01,gPO_sFM_cAll_d11_mPO1_ch09,26.995,31.7624,False
gJB_sBM_cAll_d07_mJB2_ch01,gWA_sBM_cAll_d26_mWA0_ch04,26.9951,29.9465,False
gJB_sBM_cAll_d07_mJB1_ch01,gLO_sBM_cAll_d14_mLO0_ch02,26.9955,30.7589,False
gJB_sBM_cAll_d09_mJB4_ch01,gPO_sFM_cAll_d12_mPO1_ch16,26.9957,31.8567,False
gLH_sBM_cAll_d17_mLH4_ch02,gWA_sBM_cAll_d25_mWA0_ch09,26.9958,34.124,False
gLH_sBM_cAll_d17_mLH5_ch01,gPO_sBM_cAll_d10_mPO1_ch04,26.9958,29.571,False
gBR_sBM_cAll_d04_mBR2_ch01,gLH_sBM_cAll_d17_mLH5_ch02,26.9961,33.0132,False
gLH_sBM_cAll_d18_mLH4_ch06,gPO_sBM_cAll_d10_mPO1_ch01,26.9962,30.3972,False
gPO_sBM_cAll_d11_mPO1_ch05,gWA_sBM_cAll_d25_mWA0_ch05,26.9967,32.7439,False
gMH_sFM_cAll_d22_mMH3_ch04,gPO_sBM_cAll_d12_mPO4_ch01,26.9967,35.8801,False
gHO_sBM_cAll_d21_mHO4_ch01,gLH_sBM_cAll_d18_mLH5_ch01,26.9971,31.6396,False
gBR_sBM_cAll_d06_mBR3_ch01,gPO_sBM_cAll_d10_mPO1_ch06,26.9973,30.0853,False
gBR_sBM_cAll_d06_mBR5_ch02,gHO_sBM_cAll_d20_mHO0_ch02,26.9984,30.1655,False
gKR_sBM_cAll_d30_mKR2_ch09,gPO_sBM_cAll_d11_mPO0_ch02,26.9991,35.6009,False
gLH_sBM_cAll_d17_mLH4_ch03,gWA_sBM_cAll_d25_mWA0_ch05,26.9991,31.4097,False
gLO_sBM_cAll_d13_mLO2_ch06,gPO_sBM_cAll_d12_mPO2_ch01,26.9992,30.1503,False
gMH_sBM_cAll_d24_mMH5_ch02,gMH_sFM_cAll_d24_mMH3_ch18,26.9994,34.7529,True
gJB_sBM_cAll_d07_mJB3_ch02,gWA_sBM_cAll_d25_mWA0_ch06,26.9996,32.425,False
gLO_sBM_cAll_d14_mLO0_ch02,gMH_sBM_cAll_d24_mMH3_ch01,27.0002,33.4055,False
